embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
-0.1474926,0.21742363,0.41434228,-0.24352978,-0.045811024,0.19446538,-0.1379492,0.20963615,-0.04568997,-0.0039066207,0.010445698,0.024498088,0.28590798,0.11923811,0.12523761,-0.18528317,0.082826175,0.027793303,-0.2644285,0.12114683,0.19948421,-0.06870697,0.18453957,-0.1350457,0.17931797,0.016566472,-0.060474362,-0.40437493,0.035702255,-0.18766098,-0.053741276,0.4246156,-0.06833307,-0.016095217,0.05199432,0.21533582,0.053010866,0.22581093,0.047026068,-0.1527953,-0.2803253,-0.35691303,0.037074093,-0.41484386,-0.057556614,0.09786634,0.31135288,-0.18364388,-0.09829859,-0.67009,0.03698866,-0.0012305414,0.095685326,1.0124067,-0.29875913,-2.2079332,-0.046294063,-0.23056617,1.4318664,0.4045552,-0.04398779,0.85559654,-0.14575587,0.17418063,0.713561,0.009329849,0.4218911,0.1413468,0.14873463,-0.28937742,-0.007208143,-0.2525648,-0.00015274086,-0.27606282,0.21253163,0.068163745,-0.17146368,-0.114140816,-0.7080198,0.073230974,0.48834643,0.04782375,-0.6260615,0.22737324,-1.2661465,-0.15825124,0.116051786,-0.05876836,-0.1112705,-0.2192101,-0.097261876,-0.101790145,-0.23620392,0.08720363,-0.43604776,-0.034737814,-0.25039586,-0.40514132,0.495437,0.28954503
-0.17909023,0.16989641,0.48707858,-0.18347135,-0.08337436,0.19578938,-0.16908754,0.2012488,-0.025491357,-0.025967233,0.038429417,0.09126835,0.23179884,0.09814604,0.14900513,-0.190387,0.0785929,0.05211403,-0.24607192,0.15666237,0.19597043,-0.045089062,0.121949375,-0.1230719,0.22058667,0.07594703,-0.11261583,-0.4179833,0.055394877,-0.2713116,-0.045122985,0.4385361,-0.01925165,0.005795543,-0.01948936,0.22431451,0.056776106,0.19103631,0.010329103,-0.19127376,-0.35620758,-0.33620793,0.057266507,-0.4110237,-0.08693303,0.08730066,0.28578687,-0.26012573,-0.11811622,-0.68526185,0.038135253,0.018548036,0.12624006,1.0046958,-0.33403975,-2.280273,-0.052455775,-0.24734493,1.527374,0.4104806,0.0008684466,0.8311965,-0.15177056,0.1338882,0.74099874,-0.014163101,0.43180713,0.17404509,0.10489915,-0.28012732,0.023888092,-0.23507595,0.0046704533,-0.29008627,0.22887453,0.06850264,-0.18030775,-0.12136934,-0.7185864,0.09175581,0.48142537,0.011189021,-0.608225,0.20482069,-1.2406788,-0.22115664,0.097876675,-0.06509236,-0.048359085,-0.2441383,-0.13767463,-0.04519999,-0.22811805,0.07268898,-0.4375029,-0.07230423,-0.22234847,-0.37988558,0.49744162,0.2866789
-0.030829879,0.13536866,0.2958588,-0.118421055,0.06243022,0.18587855,-0.07756953,0.022613661,-0.29423165,0.020778012,0.019189019,0.05502349,0.2740423,0.028973421,0.16706376,-0.26819766,0.18917313,0.026052915,-0.31166974,0.06956883,0.17771985,-0.02250317,0.2990422,-0.020260291,0.28287646,-0.1744959,-0.025044715,-0.3988612,-0.052842643,-0.064912334,-0.023173558,0.23716192,-0.068021126,-0.010254412,-0.09165116,0.16167612,0.06694082,0.27680418,-0.09104667,-0.09338984,-0.47536352,-0.23571011,0.15602669,-0.22186844,0.028392144,0.056930695,0.2602048,-0.19181532,0.020021655,-0.45826015,0.045016672,0.05335562,0.19061555,0.96852195,-0.23585021,-2.0779717,-0.048572324,-0.2571164,1.273304,0.44889984,-0.039419997,0.7834433,-0.0836725,0.17342016,0.70398194,-0.062124565,0.28228664,0.14714327,0.24078463,-0.18416291,-0.037607476,-0.14338924,-0.13364634,-0.31946754,0.063390374,0.04044627,-0.07297353,-0.048144203,-0.87807596,0.039558224,0.4779879,0.19834414,-0.41363394,0.23899923,-1.2274721,-0.15734552,0.007637009,-0.21236083,-0.09456726,-0.33544374,-0.006105157,-0.20693782,-0.11352797,0.26455835,-0.50297946,-0.084066756,-0.4042685,-0.3849587,0.47731104,0.13336061
-0.15212548,0.16203289,0.32067817,-0.14563538,-0.030432884,0.15692918,-0.14159644,0.07688234,-0.17118768,0.038817734,-0.0065728617,-0.020615075,0.2779017,0.0211711,0.19965497,-0.21224977,0.14164531,0.086541496,-0.2587726,0.11777288,0.19774154,-0.16630213,0.25008786,0.056874212,0.22260809,-0.123231284,-0.03426418,-0.4048342,0.023093848,-0.114406474,-0.026527492,0.32971886,-0.12287126,-0.003963957,0.060214113,0.20634948,0.038861934,0.21011409,-0.09220267,-0.115237154,-0.43268606,-0.26007336,0.029464606,-0.19954139,-0.017542543,0.082496665,0.32605594,-0.18318823,-0.1530922,-0.6087137,0.052151673,-0.07132769,0.13199782,1.0522807,-0.18716694,-2.0499468,-0.007851812,-0.34136024,1.3621355,0.39544034,-0.16350754,0.7382057,-0.14832383,0.19432963,0.76684517,-0.01941465,0.3379441,0.1428408,0.27690467,-0.2143732,-0.060605105,-0.28731328,-0.06123181,-0.24890462,0.16991529,-0.015931608,-0.23098256,-0.14574783,-0.7353976,0.024650505,0.49681225,0.13728638,-0.44789016,0.21771373,-1.2420485,-0.14502119,0.1420031,-0.14511567,-0.13331456,-0.24984859,-0.08183129,-0.099569425,-0.12699562,0.10200706,-0.4002765,-0.10005512,-0.40199143,-0.35380334,0.4714011,0.08619276
-0.12659931,0.147294,0.31540427,-0.20783617,-0.03077115,0.21813676,-0.27290013,0.07021061,-0.18116285,0.0068857362,-0.027625041,-0.0047736983,0.23356473,0.09543496,0.16790785,-0.28171968,0.17242375,0.0011067536,-0.22370665,0.19567741,0.18737538,-0.13740715,0.25218946,0.012408604,0.14348237,-0.090058364,-0.09813226,-0.3596072,0.01865674,-0.08598987,-0.00028922924,0.27479392,-0.13953692,-0.035627984,0.018621448,0.2139373,0.090881474,0.25704467,-0.081739865,-0.0838797,-0.3800225,-0.27221787,0.039283037,-0.26993242,0.08314567,0.095927924,0.20604649,-0.18761872,-0.2062901,-0.5619928,0.015623746,0.025378136,0.101814315,1.0429554,-0.21428664,-2.0006495,0.054378647,-0.40053234,1.4428279,0.3167586,-0.12514515,0.7773724,-0.1208023,0.18967481,0.7553677,-0.03272738,0.314247,0.15283516,0.2825027,-0.380488,-0.09609843,-0.31217894,-0.06266852,-0.32730418,0.14211103,0.12766503,-0.25037742,-0.12504856,-0.8142534,0.13639502,0.5799811,0.16962507,-0.46250296,0.24470605,-1.2470009,-0.15272224,0.14388485,-0.040113892,-0.09859684,-0.22189897,-0.14046247,-0.10051272,-0.11861757,0.094012484,-0.5019914,-0.21705028,-0.4323037,-0.31430015,0.6421013,0.15390284
-0.08344204,0.1969443,0.34787357,-0.14560208,0.030150034,0.22489886,-0.1691501,0.09416782,-0.21640408,0.040054463,0.0062427395,-0.03786787,0.26906493,0.010797633,0.103115246,-0.19240975,0.22991753,0.033009157,-0.31146064,0.16468914,0.22367798,-0.07130088,0.21057272,-0.010827913,0.23517351,-0.13761666,-0.07085164,-0.32352272,0.050719652,-0.14087872,-0.024524948,0.26474285,-0.09864168,0.017138727,-0.03680689,0.2514019,-0.029795889,0.21407376,-0.071745545,-0.10638168,-0.3912096,-0.18609807,0.081299394,-0.25077888,0.0126876095,0.07291019,0.22778793,-0.22845837,-0.072633915,-0.57691056,0.022758484,-0.0034079396,0.2085639,0.9447116,-0.24243991,-2.0601625,-0.027952598,-0.22156544,1.3866893,0.4468507,-0.15744992,0.752891,-0.17142902,0.16612172,0.671242,-0.07764774,0.35819727,0.19108889,0.20549357,-0.20545508,-0.06726942,-0.23978738,-0.10529505,-0.3168953,0.13135564,0.06899018,-0.1593991,-0.06385692,-0.79042304,-0.0028671832,0.4894978,0.11364534,-0.32840955,0.22196807,-1.1855834,-0.17467247,0.014212558,-0.0900708,-0.07671966,-0.30409408,-0.03542083,-0.11098606,-0.13511287,0.12795304,-0.5168496,-0.08306934,-0.4364538,-0.3171282,0.5109137,0.2021874
-0.09890599,0.10226614,0.37397185,-0.1572271,0.039789908,0.14987801,-0.1655611,0.14150824,-0.39773047,-0.042725608,0.033184182,-0.026601233,0.26422957,0.04079518,0.18684009,-0.24720532,0.21087128,-0.0029316535,-0.25143176,0.045731027,0.3090799,0.0065090274,0.31685555,-0.06220684,0.33426443,-0.092638664,-0.0878694,-0.35513088,0.054674886,-0.067082785,-0.09814767,0.2171131,-0.06293444,0.005663973,-0.0057871556,0.11433199,0.05391689,0.3053711,-0.02089322,-0.040504348,-0.45751154,-0.23589946,0.109620385,-0.1955418,0.10161049,0.18518564,0.2901142,-0.1680658,-0.09956399,-0.45705163,-0.042853147,0.09524498,0.15328664,0.90122557,-0.28509104,-2.1016867,-0.087818824,-0.30125052,1.4119364,0.41829756,-0.109082684,0.6938453,-0.058354102,0.19643903,0.7139083,-0.030510563,0.21346349,0.21335648,0.25054985,-0.18098277,-0.042989735,-0.2033903,-0.13108806,-0.2650446,0.12609233,0.030876888,-0.18366557,0.0055086976,-0.80064017,0.047714043,0.5054455,0.18302003,-0.37627697,0.25753334,-1.1123933,-0.19148387,0.020111194,-0.10260078,0.03805715,-0.25995687,-0.0392074,-0.14992084,-0.12506081,0.19173278,-0.48811758,-0.115970574,-0.3646284,-0.25399446,0.52871156,0.06780301
-0.106639385,0.17739598,0.3232383,-0.17507534,0.06579963,0.24509698,-0.14404102,0.24186261,-0.061225936,0.0564086,0.104520135,0.01667669,0.19666,0.06547787,0.15727296,-0.29556057,0.25596195,0.08603779,-0.25274882,0.2175589,0.089918114,-0.15845037,0.09714441,-0.013266556,0.18293528,-0.15516822,-0.12895836,-0.44811285,0.060523096,-0.21037345,-0.010903063,0.5495393,-0.11461399,-0.017071078,-0.021113401,0.3090379,-0.00917191,0.18265946,-0.0416155,-0.18801244,-0.27900535,-0.17067361,0.11230291,-0.3671744,-0.07809192,0.010076097,0.10665153,-0.4169061,-0.14523396,-0.7427647,0.12926517,0.062113825,0.1864772,0.9197341,-0.24603261,-2.2214994,0.089048974,-0.3512816,1.7446182,0.36822146,-0.079746954,0.676655,-0.29363477,0.12741043,0.82236886,-0.072645225,0.36295214,0.32574064,0.10518773,-0.2652514,-0.11732471,-0.19725096,-0.06548431,-0.33307573,0.28753763,0.19726428,-0.17372568,-0.10438671,-0.82382005,-0.09143116,0.5578349,0.017627677,-0.5012293,0.028080437,-1.3131694,-0.066054516,0.25406298,-0.11480337,-0.065917164,-0.36113492,-0.13459016,-0.09062035,-0.053903222,-0.045207538,-0.34375334,-0.060373757,-0.03181969,-0.27607775,0.5071775,0.07233287
-0.12093091,0.24678284,0.3281512,-0.12047263,0.055870127,0.14614776,-0.11547853,0.0702582,-0.18300264,0.013357316,-0.002024604,-0.08521419,0.37014648,0.08150668,0.14728631,-0.24037923,0.18675247,0.014917809,-0.29786313,0.17105035,0.23434944,-0.067587025,0.23646832,0.03505078,0.24408355,-0.1559998,-0.029391743,-0.24451934,-0.029840164,-0.13002312,0.026619634,0.2255337,-0.11272623,0.047322992,0.038699113,0.11351543,0.10704742,0.20774795,0.07173034,-0.115233,-0.429736,-0.14614196,0.11795889,-0.23993406,0.09722122,0.075514466,0.36522758,-0.12253264,-0.080739446,-0.46099183,0.057761706,-0.0013350846,0.17854404,0.8621489,-0.23432639,-2.0028915,-0.03410061,-0.24091959,1.3371534,0.464587,-0.16538952,0.7691086,-0.12252732,0.18070397,0.71752834,-0.0398166,0.33257324,0.120250575,0.23017596,-0.24847566,-0.069341235,-0.22756499,-0.0019192781,-0.1765795,0.1565243,0.03787194,-0.08623454,-0.025128491,-0.82074666,0.07239533,0.53705543,0.08510236,-0.40986332,0.17685574,-1.1186688,-0.100626945,0.028707858,-0.20032537,-0.0078085912,-0.2548885,-0.04708059,-0.12367111,-0.15435342,0.20994543,-0.50204664,-0.09970535,-0.46062076,-0.32588285,0.49297816,0.16247481
-0.09710669,0.16084312,0.3174259,-0.14935344,0.073920324,0.2434378,-0.15109202,0.15022354,-0.18727177,0.010048877,0.014382581,0.07717402,0.26730743,0.10314702,0.18969052,-0.2320043,0.1924929,0.04008611,-0.16384813,0.09947023,0.16835997,-0.05806492,0.25742978,0.07025944,0.32263345,0.012857075,-0.12478416,-0.3745805,0.012904233,-0.03959733,0.006431468,0.32055885,0.03476103,-0.026698388,-0.10904767,0.27116108,0.010196814,0.22625288,-0.014202937,-0.06398111,-0.39009267,-0.22639816,0.14819284,-0.2861195,-0.0033226768,0.07469118,0.23300573,-0.18833072,-0.14394024,-0.53998935,0.01814947,-0.10810291,0.19040361,1.0311828,-0.25466985,-2.008889,-0.04943228,-0.24567604,1.2827998,0.40398306,-0.07803341,0.73775077,-0.04478897,0.21083134,0.6535231,-0.06478183,0.4175536,0.14415133,0.1913764,-0.18452322,-0.09584701,-0.22924872,-0.13599856,-0.25928378,0.17156234,0.08223561,-0.18751073,-0.049010623,-0.7517358,0.05807887,0.5379545,0.19573726,-0.44077045,0.21376699,-1.1014293,-0.23815078,0.10841635,-0.10360768,-0.07999775,-0.23356691,-0.075167105,-0.14339398,-0.0054433024,0.1912398,-0.47992522,-0.13054366,-0.36591855,-0.2924102,0.5130664,0.100888275
-0.037744775,0.12007341,0.40803403,-0.20013614,-0.0083286995,0.23222002,-0.13413504,0.13429943,-0.18744713,0.110109985,0.011213212,0.03460909,0.2517606,-0.09655847,0.0817572,-0.21267904,0.14204124,0.107479185,-0.31805047,0.24388573,0.28219903,-0.075924434,0.2690369,-0.11397372,0.267697,-0.035317075,-0.07056919,-0.37125725,0.017663285,-0.23895712,-0.10462693,0.36115915,-0.1205798,-0.021624971,0.056762457,0.15129448,-0.0041161254,0.3153867,-0.0052850377,-0.089253,-0.3658523,-0.17605655,0.13806483,-0.21389185,-0.09456177,-0.005908634,0.3551129,-0.24933475,-0.048648138,-0.56814253,-0.039581258,-0.026313253,0.15940283,1.0591999,-0.1876694,-2.1409292,0.074159324,-0.24617635,1.3499919,0.3571626,-0.09440012,0.737973,-0.16690323,0.11461578,0.7717599,-0.030779764,0.43607807,0.20078562,0.2144699,-0.17313841,-0.0681903,-0.24232052,-0.09365901,-0.3144419,0.15288459,0.07113445,-0.23610759,-0.120051496,-0.82721335,0.04177176,0.4627421,0.14553164,-0.42702964,0.19309238,-1.1919208,-0.1456742,0.046208937,-0.13644712,-0.0949187,-0.36498606,-0.09244516,-0.14566591,-0.14433925,0.22196151,-0.457379,-0.06273862,-0.37969226,-0.40924677,0.48592854,0.21931857
-0.11317022,0.251044,0.29298297,-0.1692067,0.07188042,0.10568558,-0.12673664,0.24273165,-0.0773175,0.031948987,0.058849957,0.029011508,0.20668755,0.099138826,0.19991814,-0.25646713,0.13820879,-0.014414092,-0.13589498,0.027421335,0.1883003,-0.034531377,0.24704346,0.039185945,0.26522028,-0.012017649,-0.14433533,-0.39765316,0.01324455,-0.059883032,-0.098143086,0.37515643,-0.0367607,-0.037035275,-0.107825436,0.23300405,0.081219934,0.17693874,-0.09910944,-0.13206822,-0.3355443,-0.39332289,-0.03112379,-0.2618921,0.048408855,0.12746125,0.19843467,-0.0675081,-0.047454927,-0.5713226,-0.031407513,-0.055294044,0.18501076,1.0267051,-0.33860233,-2.251446,-0.14012523,-0.24976969,1.5071318,0.4353866,-0.0060208277,0.71685183,-0.068454646,0.21497571,0.66270196,-0.059018265,0.3577115,0.12142123,0.24474631,-0.21984422,0.051322885,-0.25449696,-0.07475275,-0.28694144,0.16110492,-0.030733641,-0.17490059,-0.10370009,-0.7316025,0.12918355,0.5325349,0.13842438,-0.47889942,0.29668307,-1.0663711,-0.15340859,0.2466775,-0.13581511,-0.01743751,-0.1477538,-0.0044306503,-0.031523358,-0.24396652,0.18524161,-0.45916244,-0.13751288,-0.18995224,-0.24080585,0.54522187,0.24591026
-0.15137628,0.15089923,0.27648625,-0.25531742,-0.028009197,0.22159702,-0.16158728,0.10004296,-0.19267124,-0.036800455,-0.02189722,-0.04684913,0.23952575,0.16262251,0.14407639,-0.22785385,0.23137707,0.018626617,-0.24965228,0.10333109,0.22282563,0.010154916,0.21807198,-0.04733427,0.25207955,-0.11025268,-0.15006185,-0.45747036,0.025029808,-0.0870923,-0.061473206,0.39591756,-0.032844715,-0.043222968,-0.0016783425,0.19859572,-0.022974584,0.27039978,-0.011764339,-0.07445212,-0.4401902,-0.24143676,0.093429856,-0.18784633,0.07936951,0.017322272,0.26541245,-0.15301375,-0.06615583,-0.5101079,-0.027983868,-0.03384017,0.094735965,1.0129085,-0.2450219,-2.1831894,-0.028371539,-0.32749963,1.4307976,0.43823728,-0.118524946,0.71866816,-0.10330216,0.16265579,0.81332546,-0.079459146,0.40495184,0.23720323,0.21381225,-0.17832035,-0.06998509,-0.29526672,-0.11781051,-0.32914096,0.24469352,0.1495888,-0.17819709,-0.08044927,-0.7600308,0.05851646,0.55665207,0.13579321,-0.41969147,0.24021319,-1.1726489,-0.19617015,0.06892366,-0.18787722,-0.07719091,-0.23604782,-0.08876416,-0.26201695,-0.10428029,0.16394871,-0.5599661,-0.13352284,-0.40220347,-0.2145469,0.5606032,0.07394101
-0.10436504,0.15832102,0.23969837,-0.17477497,-0.037484027,0.23526879,-0.17123075,0.08073646,-0.07054067,0.036276408,-0.013021578,-0.009426482,0.26392174,0.0010609931,0.11197878,-0.23133922,0.19193691,0.13736884,-0.40928406,0.20415272,0.1349261,-0.14731087,0.23120712,-0.1296631,0.17752226,-0.10612844,-0.19022493,-0.446006,0.09395491,-0.10435343,-0.07850261,0.42624614,-0.07534593,-0.057936072,0.07075425,0.30268696,0.016452534,0.19342649,-0.007402472,-0.12564589,-0.31459612,-0.15835197,0.104908146,-0.36843827,-0.15649712,-0.0011885766,0.14834687,-0.19355929,-0.10005478,-0.6606717,0.023242418,-0.007811522,0.20321319,0.9679099,-0.09114182,-2.01571,0.058759492,-0.20518076,1.28158,0.33867738,-0.07044395,0.61588055,-0.19884522,0.14480318,0.70208997,-0.030848633,0.40522978,0.36947623,0.16776113,-0.21486329,-0.068021774,-0.22653541,-0.021428993,-0.3871705,0.1697638,0.03919891,-0.18740284,-0.0688852,-0.68350315,-0.031837035,0.54129565,0.12072492,-0.40196297,0.14506769,-1.1855583,-0.112369515,0.15283398,-0.05736504,-0.12248482,-0.36729082,-0.08874724,-0.18979801,-0.082781695,0.015956683,-0.39660698,-0.08919289,-0.21401012,-0.40853876,0.3640924,0.13576612
-0.076333,0.14476725,0.28650856,-0.13313055,0.048574485,0.3013525,-0.12518795,0.114994735,-0.076208875,0.05900413,-0.04922725,0.04706806,0.20551223,0.11465253,0.15238518,-0.12489739,0.21438289,0.025014317,-0.27949372,0.12882662,0.18633294,-0.046468507,0.1978162,0.009005084,0.29890135,-0.017510759,-0.15429428,-0.43694353,0.037676036,-0.08687679,-0.05739521,0.39473748,-0.036766183,-0.0049706143,-0.06839433,0.28435054,-0.03546063,0.16526194,0.03397398,-0.088045046,-0.43261197,-0.14615507,0.12678285,-0.2614166,-0.023675052,0.035012666,0.2834022,-0.1458939,-0.0715058,-0.5465316,-0.03113084,-0.04694995,0.25809488,0.95808494,-0.25420502,-1.9882191,-0.08320901,-0.26520136,1.2444566,0.43856955,-0.021518616,0.71495557,-0.11044139,0.16563554,0.64879304,-0.06930225,0.39866188,0.13332178,0.08902448,-0.16429737,-0.002624642,-0.27912867,-0.080018856,-0.25298768,0.08307779,0.04965315,-0.19043592,-0.12665474,-0.76429677,-0.001936511,0.42050827,0.0881116,-0.3372565,0.21716969,-1.0659367,-0.21807042,0.09222188,-0.14582391,-0.118974246,-0.27503935,0.017428385,-0.19120125,-0.075447485,0.17738053,-0.3759416,-0.08932038,-0.3007748,-0.31026885,0.3881694,0.10436725
-0.11514969,0.20414889,0.45794883,-0.21013287,0.027715,0.1374408,-0.15936026,0.18699905,-0.10834851,0.026585767,0.12059805,0.063189656,0.2105608,0.056746423,0.10446866,-0.21197863,0.19596203,0.034472693,-0.2180831,0.12604222,0.20150107,-0.038262688,0.22379115,0.012956835,0.25333247,0.009968802,-0.11885602,-0.43245775,-0.03260729,-0.15146543,-0.073987566,0.42065018,-0.029170256,0.021629864,-0.08466475,0.25199157,0.07765285,0.24984525,-0.040204104,-0.16673249,-0.41910738,-0.33439708,0.07562043,-0.2797517,0.057263773,0.110512294,0.19031036,-0.1774405,-0.10420044,-0.64244604,-0.013619932,-0.0035652656,0.17314348,1.0812536,-0.33867964,-2.3420088,-0.05921528,-0.25720823,1.5936933,0.44414324,-0.016397685,0.70245475,-0.14057358,0.21250142,0.7451753,-0.084045485,0.40118343,0.18338439,0.14514633,-0.24232984,0.019994002,-0.23604912,-0.060539827,-0.30342153,0.20592993,0.046218507,-0.15390138,-0.10213935,-0.8444532,0.15091588,0.53863704,0.1358866,-0.5474906,0.24631475,-1.1850073,-0.17580055,0.123619236,-0.107261576,-0.01683194,-0.24707197,-0.034630235,-0.09865436,-0.23283185,0.18811852,-0.44973183,-0.10936195,-0.23686296,-0.27930817,0.54963,0.25497445
-0.20934191,0.19352794,0.29972756,-0.12074718,0.017530385,0.09329601,-0.049666096,0.18514413,-0.12379657,0.059025172,0.0626905,-0.054142248,0.24771765,0.034897316,0.16783693,-0.32334876,0.16096011,-0.014271531,-0.23491326,0.061110366,0.24436651,0.0042079217,0.25893477,0.034670573,0.20228736,-0.11149361,-0.094376594,-0.33807546,-0.06363903,-0.07453016,-0.04069112,0.3227926,-0.17504916,-0.010771808,-0.012468573,0.25951856,0.12793773,0.24327779,-0.09290951,-0.11989272,-0.45147917,-0.39776686,0.046272907,-0.2750561,0.07986459,0.09057972,0.27479228,-0.16250703,-0.0546908,-0.6255769,0.06167959,-0.053688258,0.21037525,1.0564768,-0.2883909,-2.2727811,-0.09370638,-0.29407185,1.5024875,0.53785545,-0.17176603,0.7399501,-0.20460838,0.225386,0.7777929,-0.050184473,0.47452098,0.070104636,0.256448,-0.23892583,-0.045909654,-0.30780607,0.039432313,-0.19127445,0.19250967,0.021206282,-0.12024333,-0.119178705,-0.7780918,0.0727833,0.5437362,0.13686751,-0.49345022,0.27135444,-1.176308,-0.07695486,0.15154992,-0.14183675,-0.06430284,-0.25965446,-0.089887604,-0.16339256,-0.3001888,0.22727108,-0.46491498,-0.04274197,-0.32952762,-0.3108386,0.4941016,0.2120833
-0.20313372,0.17262667,0.31220704,-0.10283723,0.04199476,0.123855874,-0.19137967,0.23156027,-0.21642788,-0.0076566455,0.11888592,-0.004128146,0.27819917,0.020401308,0.17637582,-0.30147856,0.13275032,-0.028370611,-0.2712242,0.044417355,0.2199043,0.11527551,0.33060846,0.039636154,0.21023005,-0.041756,-0.16770259,-0.337266,-0.0035425287,-0.2193102,-0.04063875,0.15105292,-0.036757104,-0.020064516,-0.041191246,0.13225962,0.05636956,0.1629896,-0.030796634,-0.054990873,-0.45362523,-0.2881068,-0.06067865,-0.16878076,0.08386683,0.1824165,0.23111522,-0.11278982,-0.0013249683,-0.531146,-0.025624648,-0.07584234,0.15749705,0.9543446,-0.22130948,-2.0324492,-0.00438578,-0.1909992,1.3856817,0.48734698,-0.12678348,0.78211606,-0.07937424,0.16212921,0.62393546,-0.01295917,0.40596434,0.06823555,0.28763282,-0.23602386,-0.036619738,-0.2094218,-0.019815352,-0.27546984,0.15950368,-0.051965665,-0.09522225,0.056578696,-0.5341886,0.116516046,0.572788,0.16924505,-0.46304533,0.22769746,-0.9752553,-0.13002032,0.07882655,-0.15059966,-0.04308152,-0.13832514,-0.050436612,-0.12625124,-0.28138685,0.2612703,-0.4957794,-0.06519432,-0.3184865,-0.20445009,0.5497655,0.18419808
-0.18731442,0.22223897,0.33143696,-0.17110589,0.06772873,0.17507532,-0.065077156,0.12377391,-0.12437838,0.0038506782,-0.0019740632,0.027346436,0.31904882,0.099425666,0.12212151,-0.25725943,0.23492253,0.09106124,-0.19635499,0.17726664,0.22225586,0.027702127,0.3395733,0.047874082,0.21630327,-0.0695614,-0.04123036,-0.46432745,-0.108620815,-0.1364491,-0.074374,0.27671772,-0.056604918,-0.08253994,0.01681359,0.23150852,0.040397793,0.23096876,-0.0970574,-0.16310994,-0.4118109,-0.30883363,0.09590139,-0.25896543,0.115130246,0.011392614,0.3457815,-0.16042721,-0.1206579,-0.5974676,-0.021779386,-0.08849604,0.11827255,1.0132052,-0.25048015,-2.019916,-0.06750497,-0.23622113,1.3452015,0.39024705,-0.1403387,0.8083303,-0.14977646,0.18630722,0.728122,-0.11002021,0.41718554,0.13549477,0.30251908,-0.29513907,-0.03620056,-0.1765037,-0.09576797,-0.2523606,0.11518059,0.07528971,-0.244459,-0.07780291,-0.81792986,0.11331194,0.6003558,0.10251916,-0.6045186,0.26613554,-1.199549,-0.12164384,0.050174426,-0.14356887,-0.1060209,-0.2059565,-0.12353264,-0.12735634,-0.24741359,0.15225413,-0.5898223,-0.1267261,-0.38253173,-0.34099168,0.5323388,0.17523105
-0.095662676,0.19064005,0.34526107,-0.18015192,0.015537133,0.24981242,-0.121861264,0.18501897,-0.1538573,0.09055192,-0.10761336,0.0103063295,0.28254396,0.0774235,0.2007991,-0.14682776,0.12297572,-0.011980877,-0.17746656,0.20840496,0.1949533,-0.0109894425,0.13554727,0.029880293,0.287562,0.017608188,-0.09345137,-0.4803441,-0.11034988,-0.15103234,-0.06689456,0.3572804,0.00093207136,-0.07143212,0.08677217,0.18942927,0.022121405,0.25323454,0.02955295,-0.09939247,-0.320006,-0.18849152,0.21211764,-0.29146844,-0.007933395,0.06649604,0.29719287,-0.14562537,-0.15608785,-0.6428683,0.04842478,-0.11507038,0.17475311,0.9998614,-0.20262788,-2.2395387,0.040892214,-0.1914357,1.3831465,0.40700123,-0.09165237,0.66617906,-0.26743096,0.12313693,0.68669814,0.0049433527,0.44748318,0.16752698,0.19750597,-0.24909279,-0.020832477,-0.18932343,-0.045040004,-0.19637838,0.2951359,0.051326662,-0.15413101,-0.05628681,-0.73443955,-0.085306995,0.45373094,0.13376155,-0.39152586,0.15296885,-1.2249463,-0.23633005,0.08990061,-0.06657352,-0.061896987,-0.41964054,0.031974856,-0.11453056,-0.121220425,0.14083359,-0.39157942,-0.035141267,-0.25351343,-0.46606278,0.5026709,0.23091418
